industry,sku,product_name,date,demand,unit
FMCG,FG004,Tata Salt 1kg,2026-03-19,100,units
FMCG,FG004,Tata Salt 1kg,2026-03-20,89,units
FMCG,FG004,Tata Salt 1kg,2026-03-21,83,units
FMCG,FG004,Tata Salt 1kg,2026-03-22,80,units
FMCG,FG004,Tata Salt 1kg,2026-03-23,82,units
FMCG,FG004,Tata Salt 1kg,2026-03-24,96,units
FMCG,FG004,Tata Salt 1kg,2026-03-25,111,units
FMCG,FG004,Tata Salt 1kg,2026-03-26,81,units
FMCG,FG005,Amul Butter 500g,2025-12-27,26,units
FMCG,FG005,Amul Butter 500g,2025-12-28,25,units
FMCG,FG005,Amul Butter 500g,2025-12-29,30,units
FMCG,FG005,Amul Butter 500g,2025-12-30,38,units
FMCG,FG005,Amul Butter 500g,2025-12-31,35,units
FMCG,FG005,Amul Butter 500g,2026-01-01,32,units
FMCG,FG005,Amul Butter 500g,2026-01-02,23,units
FMCG,FG005,Amul Butter 500g,2026-01-03,28,units
FMCG,FG005,Amul Butter 500g,2026-01-04,28,units
FMCG,FG005,Amul Butter 500g,2026-01-05,38,units
FMCG,FG005,Amul Butter 500g,2026-01-06,32,units
FMCG,FG005,Amul Butter 500g,2026-01-07,36,units
FMCG,FG005,Amul Butter 500g,2026-01-08,33,units
FMCG,FG005,Amul Butter 500g,2026-01-09,34,units
FMCG,FG005,Amul Butter 500g,2026-01-10,26,units
FMCG,FG005,Amul Butter 500g,2026-01-11,28,units
FMCG,FG005,Amul Butter 500g,2026-01-12,33,units
FMCG,FG005,Amul Butter 500g,2026-01-13,35,units
FMCG,FG005,Amul Butter 500g,2026-01-14,33,units
FMCG,FG005,Amul Butter 500g,2026-01-15,33,units
FMCG,FG005,Amul Butter 500g,2026-01-16,32,units
FMCG,FG005,Amul Butter 500g,2026-01-17,23,units
FMCG,FG005,Amul Butter 500g,2026-01-18,28,units
FMCG,FG005,Amul Butter 500g,2026-01-19,28,units
FMCG,FG005,Amul Butter 500g,2026-01-20,40,units
FMCG,FG005,Amul Butter 500g,2026-01-21,29,units
FMCG,FG005,Amul Butter 500g,2026-01-22,31,units
FMCG,FG005,Amul Butter 500g,2026-01-23,30,units
FMCG,FG005,Amul Butter 500g,2026-01-24,32,units
FMCG,FG005,Amul Butter 500g,2026-01-25,27,units
FMCG,FG005,Amul Butter 500g,2026-01-26,29,units
FMCG,FG005,Amul Butter 500g,2026-01-27,43,units
FMCG,FG005,Amul Butter 500g,2026-01-28,30,units
FMCG,FG005,Amul Butter 500g,2026-01-29,25,units
FMCG,FG005,Amul Butter 500g,2026-01-30,31,units
FMCG,FG005,Amul Butter 500g,2026-01-31,25,units
FMCG,FG005,Amul Butter 500g,2026-02-01,24,units
FMCG,FG005,Amul Butter 500g,2026-02-02,34,units
FMCG,FG005,Amul Butter 500g,2026-02-03,37,units
FMCG,FG005,Amul Butter 500g,2026-02-04,34,units
FMCG,FG005,Amul Butter 500g,2026-02-05,29,units
FMCG,FG005,Amul Butter 500g,2026-02-06,33,units
FMCG,FG005,Amul Butter 500g,2026-02-07,29,units
FMCG,FG005,Amul Butter 500g,2026-02-08,28,units
FMCG,FG005,Amul Butter 500g,2026-02-09,39,units
FMCG,FG005,Amul Butter 500g,2026-02-10,31,units
FMCG,FG005,Amul Butter 500g,2026-02-11,30,units
FMCG,FG005,Amul Butter 500g,2026-02-12,32,units
FMCG,FG005,Amul Butter 500g,2026-02-13,30,units
FMCG,FG005,Amul Butter 500g,2026-02-14,28,units
FMCG,FG005,Amul Butter 500g,2026-02-15,28,units
FMCG,FG005,Amul Butter 500g,2026-02-16,34,units
FMCG,FG005,Amul Butter 500g,2026-02-17,31,units
FMCG,FG005,Amul Butter 500g,2026-02-18,44,units
FMCG,FG005,Amul Butter 500g,2026-02-19,35,units
FMCG,FG005,Amul Butter 500g,2026-02-20,35,units
FMCG,FG005,Amul Butter 500g,2026-02-21,29,units
FMCG,FG005,Amul Butter 500g,2026-02-22,31,units
FMCG,FG005,Amul Butter 500g,2026-02-23,35,units
FMCG,FG005,Amul Butter 500g,2026-02-24,39,units
FMCG,FG005,Amul Butter 500g,2026-02-25,41,units
FMCG,FG005,Amul Butter 500g,2026-02-26,41,units
FMCG,FG005,Amul Butter 500g,2026-02-27,32,units
FMCG,FG005,Amul Butter 500g,2026-02-28,31,units
FMCG,FG005,Amul Butter 500g,2026-03-01,29,units
FMCG,FG005,Amul Butter 500g,2026-03-02,39,units
FMCG,FG005,Amul Butter 500g,2026-03-03,34,units
FMCG,FG005,Amul Butter 500g,2026-03-04,47,units
FMCG,FG005,Amul Butter 500g,2026-03-05,36,units
FMCG,FG005,Amul Butter 500g,2026-03-06,26,units
FMCG,FG005,Amul Butter 500g,2026-03-07,29,units
FMCG,FG005,Amul Butter 500g,2026-03-08,27,units
FMCG,FG005,Amul Butter 500g,2026-03-09,37,units
FMCG,FG005,Amul Butter 500g,2026-03-10,35,units
FMCG,FG005,Amul Butter 500g,2026-03-11,37,units
FMCG,FG005,Amul Butter 500g,2026-03-12,28,units
FMCG,FG005,Amul Butter 500g,2026-03-13,30,units
FMCG,FG005,Amul Butter 500g,2026-03-14,20,units
FMCG,FG005,Amul Butter 500g,2026-03-15,24,units
FMCG,FG005,Amul Butter 500g,2026-03-16,37,units
FMCG,FG005,Amul Butter 500g,2026-03-17,42,units
FMCG,FG005,Amul Butter 500g,2026-03-18,41,units
FMCG,FG005,Amul Butter 500g,2026-03-19,32,units
FMCG,FG005,Amul Butter 500g,2026-03-20,32,units
FMCG,FG005,Amul Butter 500g,2026-03-21,29,units
FMCG,FG005,Amul Butter 500g,2026-03-22,26,units
FMCG,FG005,Amul Butter 500g,2026-03-23,41,units
FMCG,FG005,Amul Butter 500g,2026-03-24,43,units
FMCG,FG005,Amul Butter 500g,2026-03-25,39,units
FMCG,FG005,Amul Butter 500g,2026-03-26,37,units
FMCG,FG006,Lifebuoy Soap 100g,2025-12-27,47,units
FMCG,FG006,Lifebuoy Soap 100g,2025-12-28,36,units
FMCG,FG006,Lifebuoy Soap 100g,2025-12-29,52,units
FMCG,FG006,Lifebuoy Soap 100g,2025-12-30,55,units
FMCG,FG006,Lifebuoy Soap 100g,2025-12-31,54,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-01,56,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-02,62,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-03,50,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-04,45,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-05,58,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-06,71,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-07,70,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-08,59,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-09,47,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-10,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-11,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-12,61,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-13,67,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-14,72,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-15,55,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-16,60,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-17,49,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-18,62,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-19,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-20,76,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-21,66,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-22,55,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-23,50,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-24,46,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-25,52,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-26,60,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-27,59,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-28,65,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-29,77,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-30,65,units
FMCG,FG006,Lifebuoy Soap 100g,2026-01-31,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-01,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-02,58,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-03,69,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-04,58,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-05,60,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-06,43,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-07,52,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-08,55,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-09,55,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-10,78,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-11,57,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-12,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-13,56,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-14,56,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-15,63,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-16,56,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-17,75,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-18,68,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-19,62,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-20,61,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-21,55,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-22,43,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-23,70,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-24,78,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-25,64,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-26,67,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-27,60,units
FMCG,FG006,Lifebuoy Soap 100g,2026-02-28,53,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-01,50,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-02,56,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-03,68,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-04,80,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-05,69,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-06,54,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-07,57,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-08,35,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-09,70,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-10,54,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-11,67,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-12,57,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-13,49,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-14,60,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-15,52,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-16,65,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-17,69,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-18,76,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-19,67,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-20,49,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-21,60,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-22,52,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-23,51,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-24,67,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-25,85,units
FMCG,FG006,Lifebuoy Soap 100g,2026-03-26,74,units
Auto Parts,AP001,Brake Pads Set,2025-12-27,7,sets
Auto Parts,AP001,Brake Pads Set,2025-12-28,7,sets
Auto Parts,AP001,Brake Pads Set,2025-12-29,8,sets
Auto Parts,AP001,Brake Pads Set,2025-12-30,12,sets
Auto Parts,AP001,Brake Pads Set,2025-12-31,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-01,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-02,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-03,8,sets
Auto Parts,AP001,Brake Pads Set,2026-01-04,7,sets
Auto Parts,AP001,Brake Pads Set,2026-01-05,8,sets
Auto Parts,AP001,Brake Pads Set,2026-01-06,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-07,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-08,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-09,8,sets
Auto Parts,AP001,Brake Pads Set,2026-01-10,8,sets
Auto Parts,AP001,Brake Pads Set,2026-01-11,8,sets
Auto Parts,AP001,Brake Pads Set,2026-01-12,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-13,7,sets
Auto Parts,AP001,Brake Pads Set,2026-01-14,11,sets
Auto Parts,AP001,Brake Pads Set,2026-01-15,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-16,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-17,5,sets
Auto Parts,AP001,Brake Pads Set,2026-01-18,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-19,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-20,11,sets
Auto Parts,AP001,Brake Pads Set,2026-01-21,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-22,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-23,7,sets
Auto Parts,AP001,Brake Pads Set,2026-01-24,7,sets
Auto Parts,AP001,Brake Pads Set,2026-01-25,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-26,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-27,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-28,12,sets
Auto Parts,AP001,Brake Pads Set,2026-01-29,10,sets
Auto Parts,AP001,Brake Pads Set,2026-01-30,9,sets
Auto Parts,AP001,Brake Pads Set,2026-01-31,8,sets
Auto Parts,AP001,Brake Pads Set,2026-02-01,10,sets
Auto Parts,AP001,Brake Pads Set,2026-02-02,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-03,11,sets
Auto Parts,AP001,Brake Pads Set,2026-02-04,12,sets
Auto Parts,AP001,Brake Pads Set,2026-02-05,11,sets
Auto Parts,AP001,Brake Pads Set,2026-02-06,10,sets
Auto Parts,AP001,Brake Pads Set,2026-02-07,8,sets
Auto Parts,AP001,Brake Pads Set,2026-02-08,7,sets
Auto Parts,AP001,Brake Pads Set,2026-02-09,11,sets
Auto Parts,AP001,Brake Pads Set,2026-02-10,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-11,11,sets
Auto Parts,AP001,Brake Pads Set,2026-02-12,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-13,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-14,8,sets
Auto Parts,AP001,Brake Pads Set,2026-02-15,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-16,10,sets
Auto Parts,AP001,Brake Pads Set,2026-02-17,13,sets
Auto Parts,AP001,Brake Pads Set,2026-02-18,12,sets
Auto Parts,AP001,Brake Pads Set,2026-02-19,10,sets
Auto Parts,AP001,Brake Pads Set,2026-02-20,10,sets
Auto Parts,AP001,Brake Pads Set,2026-02-21,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-22,7,sets
Auto Parts,AP001,Brake Pads Set,2026-02-23,10,sets
Auto Parts,AP001,Brake Pads Set,2026-02-24,12,sets
Auto Parts,AP001,Brake Pads Set,2026-02-25,11,sets
Auto Parts,AP001,Brake Pads Set,2026-02-26,12,sets
Auto Parts,AP001,Brake Pads Set,2026-02-27,9,sets
Auto Parts,AP001,Brake Pads Set,2026-02-28,8,sets
Auto Parts,AP001,Brake Pads Set,2026-03-01,8,sets
Auto Parts,AP001,Brake Pads Set,2026-03-02,10,sets
Auto Parts,AP001,Brake Pads Set,2026-03-03,9,sets
Auto Parts,AP001,Brake Pads Set,2026-03-04,9,sets
Auto Parts,AP001,Brake Pads Set,2026-03-05,12,sets
Auto Parts,AP001,Brake Pads Set,2026-03-06,8,sets
Auto Parts,AP001,Brake Pads Set,2026-03-07,7,sets
Auto Parts,AP001,Brake Pads Set,2026-03-08,6,sets
Auto Parts,AP001,Brake Pads Set,2026-03-09,9,sets
Auto Parts,AP001,Brake Pads Set,2026-03-10,9,sets
Auto Parts,AP001,Brake Pads Set,2026-03-11,14,sets
Auto Parts,AP001,Brake Pads Set,2026-03-12,12,sets
Auto Parts,AP001,Brake Pads Set,2026-03-13,8,sets
Auto Parts,AP001,Brake Pads Set,2026-03-14,11,sets
Auto Parts,AP001,Brake Pads Set,2026-03-15,10,sets
Auto Parts,AP001,Brake Pads Set,2026-03-16,10,sets
Auto Parts,AP001,Brake Pads Set,2026-03-17,8,sets
Auto Parts,AP001,Brake Pads Set,2026-03-18,15,sets
Auto Parts,AP001,Brake Pads Set,2026-03-19,9,sets
Auto Parts,AP001,Brake Pads Set,2026-03-20,7,sets
Auto Parts,AP001,Brake Pads Set,2026-03-21,10,sets
Auto Parts,AP001,Brake Pads Set,2026-03-22,12,sets
Auto Parts,AP001,Brake Pads Set,2026-03-23,12,sets
Auto Parts,AP001,Brake Pads Set,2026-03-24,12,sets
Auto Parts,AP001,Brake Pads Set,2026-03-25,12,sets
Auto Parts,AP001,Brake Pads Set,2026-03-26,12,sets
Auto Parts,AP002,Oil Filter,2025-12-27,16,units
Auto Parts,AP002,Oil Filter,2025-12-28,16,units
Auto Parts,AP002,Oil Filter,2025-12-29,18,units
Auto Parts,AP002,Oil Filter,2025-12-30,20,units
Auto Parts,AP002,Oil Filter,2025-12-31,18,units
Auto Parts,AP002,Oil Filter,2026-01-01,18,units
Auto Parts,AP002,Oil Filter,2026-01-02,13,units
Auto Parts,AP002,Oil Filter,2026-01-03,15,units
Auto Parts,AP002,Oil Filter,2026-01-04,14,units
Auto Parts,AP002,Oil Filter,2026-01-05,15,units
Auto Parts,AP002,Oil Filter,2026-01-06,20,units
Auto Parts,AP002,Oil Filter,2026-01-07,24,units
Auto Parts,AP002,Oil Filter,2026-01-08,21,units
Auto Parts,AP002,Oil Filter,2026-01-09,14,units
Auto Parts,AP002,Oil Filter,2026-01-10,13,units
Auto Parts,AP002,Oil Filter,2026-01-11,18,units
Auto Parts,AP002,Oil Filter,2026-01-12,16,units
Auto Parts,AP002,Oil Filter,2026-01-13,20,units
Auto Parts,AP002,Oil Filter,2026-01-14,22,units
Auto Parts,AP002,Oil Filter,2026-01-15,17,units
Auto Parts,AP002,Oil Filter,2026-01-16,17,units
Auto Parts,AP002,Oil Filter,2026-01-17,13,units
Auto Parts,AP002,Oil Filter,2026-01-18,15,units
Auto Parts,AP002,Oil Filter,2026-01-19,19,units
Auto Parts,AP002,Oil Filter,2026-01-20,17,units
Auto Parts,AP002,Oil Filter,2026-01-21,22,units
Auto Parts,AP002,Oil Filter,2026-01-22,20,units
Auto Parts,AP002,Oil Filter,2026-01-23,18,units
Auto Parts,AP002,Oil Filter,2026-01-24,16,units
Auto Parts,AP002,Oil Filter,2026-01-25,19,units
Auto Parts,AP002,Oil Filter,2026-01-26,19,units
Auto Parts,AP002,Oil Filter,2026-01-27,20,units
Auto Parts,AP002,Oil Filter,2026-01-28,22,units
Auto Parts,AP002,Oil Filter,2026-01-29,21,units
Auto Parts,AP002,Oil Filter,2026-01-30,18,units
Auto Parts,AP002,Oil Filter,2026-01-31,16,units
Auto Parts,AP002,Oil Filter,2026-02-01,15,units
Auto Parts,AP002,Oil Filter,2026-02-02,17,units
Auto Parts,AP002,Oil Filter,2026-02-03,17,units
Auto Parts,AP002,Oil Filter,2026-02-04,26,units
Auto Parts,AP002,Oil Filter,2026-02-05,17,units
Auto Parts,AP002,Oil Filter,2026-02-06,16,units
Auto Parts,AP002,Oil Filter,2026-02-07,15,units
Auto Parts,AP002,Oil Filter,2026-02-08,19,units
Auto Parts,AP002,Oil Filter,2026-02-09,18,units
Auto Parts,AP002,Oil Filter,2026-02-10,25,units
Auto Parts,AP002,Oil Filter,2026-02-11,20,units
Auto Parts,AP002,Oil Filter,2026-02-12,21,units
Auto Parts,AP002,Oil Filter,2026-02-13,16,units
Auto Parts,AP002,Oil Filter,2026-02-14,21,units
Auto Parts,AP002,Oil Filter,2026-02-15,14,units
Auto Parts,AP002,Oil Filter,2026-02-16,20,units
Auto Parts,AP002,Oil Filter,2026-02-17,23,units
Auto Parts,AP002,Oil Filter,2026-02-18,23,units
Auto Parts,AP002,Oil Filter,2026-02-19,20,units
Auto Parts,AP002,Oil Filter,2026-02-20,18,units
Auto Parts,AP002,Oil Filter,2026-02-21,17,units
Auto Parts,AP002,Oil Filter,2026-02-22,17,units
Auto Parts,AP002,Oil Filter,2026-02-23,22,units
Auto Parts,AP002,Oil Filter,2026-02-24,28,units
Auto Parts,AP002,Oil Filter,2026-02-25,21,units
Auto Parts,AP002,Oil Filter,2026-02-26,17,units
Auto Parts,AP002,Oil Filter,2026-02-27,18,units
Auto Parts,AP002,Oil Filter,2026-02-28,22,units
Auto Parts,AP002,Oil Filter,2026-03-01,16,units
Auto Parts,AP002,Oil Filter,2026-03-02,24,units
Auto Parts,AP002,Oil Filter,2026-03-03,27,units
Auto Parts,AP002,Oil Filter,2026-03-04,21,units
Auto Parts,AP002,Oil Filter,2026-03-05,23,units
Auto Parts,AP002,Oil Filter,2026-03-06,22,units
Auto Parts,AP002,Oil Filter,2026-03-07,16,units
Auto Parts,AP002,Oil Filter,2026-03-08,17,units
Auto Parts,AP002,Oil Filter,2026-03-09,19,units
Auto Parts,AP002,Oil Filter,2026-03-10,20,units
Auto Parts,AP002,Oil Filter,2026-03-11,21,units
Auto Parts,AP002,Oil Filter,2026-03-12,18,units
Auto Parts,AP002,Oil Filter,2026-03-13,19,units
Auto Parts,AP002,Oil Filter,2026-03-14,16,units
Auto Parts,AP002,Oil Filter,2026-03-15,18,units
Auto Parts,AP002,Oil Filter,2026-03-16,16,units
Auto Parts,AP002,Oil Filter,2026-03-17,24,units
Auto Parts,AP002,Oil Filter,2026-03-18,26,units
Auto Parts,AP002,Oil Filter,2026-03-19,16,units
Auto Parts,AP002,Oil Filter,2026-03-20,20,units
Auto Parts,AP002,Oil Filter,2026-03-21,20,units
Auto Parts,AP002,Oil Filter,2026-03-22,15,units
Auto Parts,AP002,Oil Filter,2026-03-23,25,units
Auto Parts,AP002,Oil Filter,2026-03-24,24,units
Auto Parts,AP002,Oil Filter,2026-03-25,22,units
Auto Parts,AP002,Oil Filter,2026-03-26,22,units
Auto Parts,AP003,Spark Plug NGK,2025-12-27,21,units
Auto Parts,AP003,Spark Plug NGK,2025-12-28,21,units
Auto Parts,AP003,Spark Plug NGK,2025-12-29,25,units
Auto Parts,AP003,Spark Plug NGK,2025-12-30,23,units
Auto Parts,AP003,Spark Plug NGK,2025-12-31,28,units
Auto Parts,AP003,Spark Plug NGK,2026-01-01,21,units
Auto Parts,AP003,Spark Plug NGK,2026-01-02,22,units
Auto Parts,AP003,Spark Plug NGK,2026-01-03,18,units
Auto Parts,AP003,Spark Plug NGK,2026-01-04,19,units
Auto Parts,AP003,Spark Plug NGK,2026-01-05,28,units
Auto Parts,AP003,Spark Plug NGK,2026-01-06,30,units
Auto Parts,AP003,Spark Plug NGK,2026-01-07,30,units
Auto Parts,AP003,Spark Plug NGK,2026-01-08,22,units
Auto Parts,AP003,Spark Plug NGK,2026-01-09,22,units
Auto Parts,AP003,Spark Plug NGK,2026-01-10,24,units
Auto Parts,AP003,Spark Plug NGK,2026-01-11,22,units
Auto Parts,AP003,Spark Plug NGK,2026-01-12,31,units
Auto Parts,AP003,Spark Plug NGK,2026-01-13,29,units
Auto Parts,AP003,Spark Plug NGK,2026-01-14,29,units
Auto Parts,AP003,Spark Plug NGK,2026-01-15,25,units
Auto Parts,AP003,Spark Plug NGK,2026-01-16,23,units
Auto Parts,AP003,Spark Plug NGK,2026-01-17,20,units
Auto Parts,AP003,Spark Plug NGK,2026-01-18,23,units
Auto Parts,AP003,Spark Plug NGK,2026-01-19,27,units
Auto Parts,AP003,Spark Plug NGK,2026-01-20,25,units
Auto Parts,AP003,Spark Plug NGK,2026-01-21,24,units
Auto Parts,AP003,Spark Plug NGK,2026-01-22,20,units
Auto Parts,AP003,Spark Plug NGK,2026-01-23,25,units
Auto Parts,AP003,Spark Plug NGK,2026-01-24,18,units
Auto Parts,AP003,Spark Plug NGK,2026-01-25,16,units
Auto Parts,AP003,Spark Plug NGK,2026-01-26,26,units
Auto Parts,AP003,Spark Plug NGK,2026-01-27,36,units
Auto Parts,AP003,Spark Plug NGK,2026-01-28,29,units
Auto Parts,AP003,Spark Plug NGK,2026-01-29,29,units
Auto Parts,AP003,Spark Plug NGK,2026-01-30,24,units
Auto Parts,AP003,Spark Plug NGK,2026-01-31,21,units
Auto Parts,AP003,Spark Plug NGK,2026-02-01,25,units
Auto Parts,AP003,Spark Plug NGK,2026-02-02,24,units
Auto Parts,AP003,Spark Plug NGK,2026-02-03,29,units
Auto Parts,AP003,Spark Plug NGK,2026-02-04,30,units
Auto Parts,AP003,Spark Plug NGK,2026-02-05,25,units
Auto Parts,AP003,Spark Plug NGK,2026-02-06,27,units
Auto Parts,AP003,Spark Plug NGK,2026-02-07,21,units
Auto Parts,AP003,Spark Plug NGK,2026-02-08,20,units
Auto Parts,AP003,Spark Plug NGK,2026-02-09,27,units
Auto Parts,AP003,Spark Plug NGK,2026-02-10,26,units
Auto Parts,AP003,Spark Plug NGK,2026-02-11,30,units
Auto Parts,AP003,Spark Plug NGK,2026-02-12,27,units
Auto Parts,AP003,Spark Plug NGK,2026-02-13,27,units
Auto Parts,AP003,Spark Plug NGK,2026-02-14,23,units
Auto Parts,AP003,Spark Plug NGK,2026-02-15,23,units
Auto Parts,AP003,Spark Plug NGK,2026-02-16,29,units
Auto Parts,AP003,Spark Plug NGK,2026-02-17,34,units
Auto Parts,AP003,Spark Plug NGK,2026-02-18,32,units
Auto Parts,AP003,Spark Plug NGK,2026-02-19,28,units
Auto Parts,AP003,Spark Plug NGK,2026-02-20,20,units
Auto Parts,AP003,Spark Plug NGK,2026-02-21,19,units
Auto Parts,AP003,Spark Plug NGK,2026-02-22,22,units
Auto Parts,AP003,Spark Plug NGK,2026-02-23,24,units
Auto Parts,AP003,Spark Plug NGK,2026-02-24,29,units
Auto Parts,AP003,Spark Plug NGK,2026-02-25,31,units
Auto Parts,AP003,Spark Plug NGK,2026-02-26,30,units
Auto Parts,AP003,Spark Plug NGK,2026-02-27,25,units
Auto Parts,AP003,Spark Plug NGK,2026-02-28,24,units
Auto Parts,AP003,Spark Plug NGK,2026-03-01,24,units
Auto Parts,AP003,Spark Plug NGK,2026-03-02,20,units
Auto Parts,AP003,Spark Plug NGK,2026-03-03,26,units
Auto Parts,AP003,Spark Plug NGK,2026-03-04,30,units
Auto Parts,AP003,Spark Plug NGK,2026-03-05,24,units
Auto Parts,AP003,Spark Plug NGK,2026-03-06,27,units
Auto Parts,AP003,Spark Plug NGK,2026-03-07,27,units
Auto Parts,AP003,Spark Plug NGK,2026-03-08,27,units
Auto Parts,AP003,Spark Plug NGK,2026-03-09,26,units
Auto Parts,AP003,Spark Plug NGK,2026-03-10,36,units
Auto Parts,AP003,Spark Plug NGK,2026-03-11,32,units
Auto Parts,AP003,Spark Plug NGK,2026-03-12,28,units
Auto Parts,AP003,Spark Plug NGK,2026-03-13,23,units
